Brandon Williams,PG,POR,24,3.1,3.9,12.9,2021-2022
Grant Williams,PF,BOS,77,3.6,1.0,7.8,2021-2022
Kenrich Williams,SF,OKC,49,4.5,2.2,7.4,2021-2022
Lou Williams,PG,ATL,56,1.6,1.9,6.3,2021-2022
Patrick Williams,PF,CHI,17,4.1,0.9,9.0,2021-2022
Robert Williams,C,BOS,61,9.6,2.0,10.0,2021-2022
Ziaire Williams,SF,MEM,62,2.1,1.0,8.1,2021-2022
D.J. Wilson,PF,TOR,4,4.0,1.3,7.5,2021-2022
Dylan Windler,SF,CLE,50,1.8,0.7,2.2,2021-2022
Justise Winslow,SF,TOT,48,4.2,1.8,5.7,2021-2022
Justise Winslow,SF,LAC,37,3.6,1.4,4.2,2021-2022
Justise Winslow,SF,POR,11,6.3,2.9,10.7,2021-2022
Cassius Winston,PG,WAS,7,0.1,1.0,2.0,2021-2022
Christian Wood,C,HOU,68,10.1,2.3,17.9,2021-2022
Robert Woodard II,SF,SAC,12,0.9,0.3,0.6,2021-2022
Delon Wright,SG,ATL,77,2.9,2.4,4.4,2021-2022
McKinley Wright IV,PG,MIN,5,0.0,0.6,1.0,2021-2022
Moses Wright,PF,TOT,4,0.8,0.5,1.3,2021-2022
Moses Wright,PF,LAC,1,0.0,1.0,0.0,2021-2022
Moses Wright,PF,DAL,3,1.0,0.3,1.7,2021-2022
Gabe York,SG,IND,2,1.0,2.0,4.0,2021-2022
Thaddeus Young,PF,TOT,52,4.0,2.0,6.2,2021-2022
Thaddeus Young,PF,SAS,26,3.6,2.3,6.1,2021-2022
Thaddeus Young,PF,TOR,26,4.4,1.7,6.3,2021-2022
Trae Young,PG,ATL,76,3.7,9.7,28.4,2021-2022
Omer Yurtseven,C,MIA,56,5.3,0.9,5.3,2021-2022
Cody Zeller,C,POR,27,4.6,0.8,5.2,2021-2022
Ivica Zubac,C,LAC,76,8.5,1.6,10.3,2021-2022
